first_seen_at,last_seen_at,ip_country,media_source,app_name,latest_product,first_purchase_at,trial_start_at,trial_end_at,most_recent_purchase_at,most_recent_renewal_at,latest_expiration_at,subscription_opt_out_at,trial_opt_out_at,total_renewals,total_spent,latest_store,latest_auto_renew_intent,all_purchased_product_ids,most_recent_billing_issues_at,status,has_made_a_non_subscription_purchase,app_user_id
1621688678302,1621688678302,US,,Generic App,com.app.year,1621688735000,1621688735000,1621947935000,1621688735000,,1621947935000,1621726449834,1621726449834,,0,app_store,f,com.app.year,,expired,f,20EC8E08-81DC-4B81-AB6F-6015506F2EFD
1621688054716,1621688054716,US,,Generic App,com.app.year,1621688151000,1621688151000,1621947351000,1621947351000,,1653483351000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,9D2255DF-FD2B-47B1-9AB7-4DD10D801A3B
1621687738253,1621687738253,US,,Generic App,com.app.year,1621687802000,1621687802000,1621947002000,1621687802000,,1621947002000,1621735053305,1621735053305,,0,app_store,f,com.app.year,,expired,f,9979D7E9-CFA5-49FF-8245-8C82FCCAA97F
1621619040426,1621686986477,US,Source F,Generic App,com.app.year,1621619167000,1621619167000,1621878367000,1621878367000,,1653414367000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,273CE45A-B663-4803-B5A3-9C420D3572EF
1621686876886,1621686876886,US,Source A,Generic App,com.app.year,1621687065000,1621687065000,1621946265000,1621687065000,,1621946265000,1622013357249,1622013357249,,0,app_store,f,com.app.year,,expired,f,E1555E60-AF46-4629-AFA7-9640AA5FCBCC
1621686678554,1621686678554,IE,Source E,Generic App,com.app.year,1615670294000,1615670294000,1615925894000,1615925894000,,1647461894000,,,,91.822118647200995,app_store,t,com.app.year,,active,f,E8BF749B-B937-4AC5-84D8-E48381630C16
1621604105453,1621686592145,GB,Source D,Generic App,com.app.year,1621604156000,1621604156000,1621863356000,1621604156000,,1621863356000,1621648150301,1621648150301,,0,app_store,f,com.app.year,,expired,f,F71537BE-6386-4A14-B288-EA8795A69A3E
1621685253488,1621685253488,US,Source F,Generic App,com.app.year,1621685382000,1621685382000,1621944582000,1621685382000,,1621944582000,1621739201655,1621739201655,,0,app_store,f,com.app.year,,expired,f,910EA9B6-9555-45E2-8BA3-D0B5EB176574
1621616809514,1621684360801,GB,Source D,Generic App,com.app.year,1621616889000,1621616889000,1621876089000,1621876089000,,1653412089000,,,,96.137802701869603,app_store,t,com.app.year,,active,f,087F9A57-CB53-4DBE-96C9-295A991C6C72
1621683787526,1621683787526,US,,Generic App,com.app.year,1621683841000,1621683841000,1621943041000,1621683841000,,1621943041000,1621725465698,1621725465698,,0,app_store,f,com.app.year,,expired,f,0CB91EE8-B545-41D8-9F49-933F8D73ACFB
1619378163419,1621682623314,US,Source D,Generic App,com.app.year,1615252385000,1615252385000,1615511585000,1615511585000,,1647047585000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,88AD5573-520A-4C3C-B5A2-2E5A83C9FF28
1621681727652,1621681727652,US,Source A,Generic App,com.app.year,1621681735000,1621681735000,1621940935000,1621681735000,,1621940935000,1621732221250,1621732221250,,0,app_store,f,com.app.year,,expired,f,B4D7D5A7-8880-4BFF-9F0A-87E8D7EE5735
1619742983946,1621681381831,US,Source D,Generic App,com.app.year,1611712751000,1611712751000,1611971951000,1611971951000,,1643507951000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,55FF5E95-A196-4DFF-9CAB-FC3397CFE75F
1621516358031,1621679723843,US,Source F,Generic App,com.app.year,1621516379000,1621516379000,1621775579000,1621516379000,,1621775579000,1621697652586,1621697652586,,0,app_store,f,com.app.year,,expired,f,3AF8FA39-E8F6-4311-B3C3-08DD8FE0E736
1621674629344,1621674629344,US,Source A,Generic App,com.app.year,1621674644000,1621674644000,1621933844000,1621674644000,,1621933844000,1621768930469,1621768930469,,0,app_store,f,com.app.year,,expired,f,9D9BF507-AF89-4854-8F56-FE66C921B9E4
1621673563065,1621673563065,US,,Generic App,com.app.year,1621673618000,1621673618000,1621932818000,1621673618000,,1621932818000,1621719685925,1621719685925,,0,app_store,f,com.app.year,,expired,f,F8E7754E-C29E-410F-B953-D5FC03364E52
1621516176552,1621672861377,US,Source D,Generic App,com.app.year,1621516257000,1621516257000,1621775457000,1621775457000,,1653311457000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,0170C330-04CA-4ED8-AE1C-668BA4A4DDE8
1621672845963,1621672845963,US,,Generic App,com.app.year,1621672898000,1621672898000,1621932098000,1621932098000,,1653468098000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,D9DD0B96-F3DE-427E-9085-7AD8A22DC704
1619987089145,1621670914051,US,Source A,Generic App,com.app.year,1611179053000,1611179053000,1611438253000,1611438253000,,1642974253000,1627106591321,1627106591321,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,56460CB4-81DF-403C-BB4E-BE62D9FB0A32
1621668239788,1621668239788,GB,,Generic App,com.app.year,1621668285000,1621668285000,1621927485000,1621668285000,,1621927485000,1621710063623,1621710063623,,0,app_store,f,com.app.year,,expired,f,F81D3FEB-A81C-4A0A-B9E7-E36EA21A8436
1621667396902,1621667396902,US,,Generic App,com.app.year,1621667418000,1621667418000,1621926618000,1621667418000,,1621926618000,1622005027477,1622005027477,,0,app_store,f,com.app.year,,expired,f,87D9E788-9E8A-48C3-83A2-DF370B7A39FA
1621665475340,1621665475340,US,Source D,Generic App,com.app.year,1613674849000,1613674849000,1613934049000,1613934049000,,1645470049000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,E0FFC880-69F1-487C-BA3E-1F542767CAB9
1621665033192,1621665033192,GB,Source D,Generic App,com.app.year,1621665079000,1621665079000,1621924279000,1621665079000,,1621924279000,1621710134994,1621710134994,,0,app_store,f,com.app.year,,expired,f,BB0B8F25-B50B-4EF6-BC5F-4335FA5301FF
1621664301676,1621664301676,GB,Source D,Generic App,com.app.year,1621664346000,1621664346000,1621923546000,1621664346000,,1621923546000,1621707043700,1621707043700,,0,app_store,f,com.app.year,,expired,f,90FC1E08-9105-45A1-A1B4-4AFCA31FC4A2
1621468129810,1621663511264,US,Source A,Generic App,com.app.year,1621468170000,1621468170000,1621727370000,1623373934000,,1654909934000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,0B747880-E902-477D-9E4C-4A9D9A920ECE
1621660103388,1621660103388,US,,Generic App,com.app.year,1621660166000,1621660166000,1621919366000,1621660166000,,1621919366000,1621707633735,1621707633735,,0,app_store,f,com.app.year,,expired,f,909EC349-A9B9-49B1-AE9E-F1E97B5E6892
1621659268826,1621659268826,US,Source X,Generic App,com.app.week,1621659319000,1621659319000,1621918519000,1621659319000,,1621918519000,1621941931310,1621941931310,,0,app_store,f,com.app.week,,expired,f,E7F4A11E-95DA-4040-9745-C6E345032B1B
1621658406039,1621658406039,US,,Generic App,com.app.year,1621658470000,1621658470000,1621917670000,1621658470000,,1621917670000,1621704411991,1621704411991,,0,app_store,f,com.app.year,,expired,f,FB24BFBD-E199-489E-833E-FE32D815DAB1
1621658175926,1621658175926,US,Source A,Generic App,com.app.year,1616012271000,1616012271000,1616271471000,1616271471000,,1616323605000,1621658197500,1621658197500,,0,app_store,f,com.app.year,,expired,f,6CE1C996-EEEE-4D2C-8081-2785C6645044
1619631373870,1621656852550,US,Source D,Generic App,com.app.year,1614988721000,1614988721000,1615247921000,1614988721000,,1615247921000,1621656881423,1621656881423,,0,app_store,f,com.app.year,,expired,f,E40F8D58-472A-43C1-A731-847C590C1141
1621656695293,1621656695293,US,,Generic App,com.app.year,1621656854000,1621656854000,1621916054000,1621916054000,,1653452054000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,C9487103-6130-434C-9539-9E5137853BAC
1619666411371,1621655537939,US,Source A,Generic App,com.app.year,1617679018000,1617679018000,1617938218000,1617938218000,,1649474218000,1621655718886,1621655718886,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,E97B8A9A-3BE0-40B1-9B1C-27608C766A3C
1621550672967,1621654345971,US,Source F,Generic App,com.app.year,1621550732000,1621550732000,1621809932000,1621550732000,,1621809932000,1627003733833,1627003733833,,0,app_store,f,com.app.year,,expired,f,E12C0199-D9A0-45FB-9DF3-267786BF32D7
1621654085061,1621654085062,US,,Generic App,com.app.year,1621654107000,1621654107000,1621913307000,1621654107000,,1621913307000,1621700046395,1621700046395,,0,app_store,f,com.app.year,,expired,f,F223A893-C310-48CE-9DB6-09ECFB6D463C
1621564141655,1621653638932,US,Source F,Generic App,com.app.year,1621564194000,1621564194000,1621823394000,1621564194000,,1621823394000,1621737503579,1621737503579,,0,app_store,f,com.app.year,,expired,f,5900F1E0-E0BD-48E9-A837-7B3AEDD91D06
1621653192132,1621653192132,US,,Generic App,com.app.year,1621653261000,1621653261000,1621912461000,1621653261000,,1621912461000,1621703291804,1621703291804,,0,app_store,f,com.app.year,,expired,f,FD0B3CC1-A38F-43DB-959A-8CC63B04B062
1619198703293,1621652636435,US,Source F,Generic App,com.app.year,1619198769000,1619198769000,1619457969000,1619457969000,,1623774686000,1622766017938,1622766017938,,0,app_store,f,com.app.year,,expired,f,BCD30951-C4C5-4D47-8D94-155C73908AC5
1620065722518,1621652398165,US,Source A,Generic App,com.app.year,1600815222000,1600815222000,1601074422000,1621652409000,,1625645035000,1621704474018,1621704474018,,0,app_store,f,com.app.year,,expired,f,F9C9CEF6-7E61-4730-BD75-40A7BB356366
1621558656976,1621652074519,US,Source F,Generic App,com.app.year,1621558748000,1621558748000,1621817948000,1621558748000,,1621817948000,1627026803790,1627026803790,,0,app_store,f,com.app.year,,expired,f,B19F6E34-5BDD-471D-ACB0-8E889C0607F1
1621651811452,1621651811453,US,Source D,Generic App,com.app.year,1621651873000,1621651873000,1621911073000,1621651873000,,1621911073000,1621737568873,1621737568873,,0,app_store,f,com.app.year,,expired,f,F5B202A5-5985-4862-AD08-F88C8873BABD
1621569573281,1621650795526,US,Source F,Generic App,com.app.year,1621569698000,1621569698000,1621828898000,1621569698000,,1621828898000,1621658588452,1621658588452,,0,app_store,f,com.app.year,,expired,f,153CC49D-272E-4A10-A78A-50E3F879366F
1621650341553,1621650341553,US,,Generic App,com.app.year,1621650437000,1621650437000,1621909637000,1621650437000,,1621909637000,1627112311884,1627112311884,,0,app_store,f,com.app.year,,expired,f,802E65A7-A010-48AB-9376-FA60C2706EDD
1621650284670,1621650284670,US,,Generic App,com.app.year,1621650338000,1621650338000,1621909538000,1621650338000,,1621909538000,1621693144012,1621693144012,,0,app_store,f,com.app.year,,expired,f,7A64D240-5140-4C8C-B341-A725E37F6723
1621649626215,1621649626215,US,,Generic App,com.app.year,1621649724000,1621649724000,1621908924000,1621649724000,,1621908924000,1621695980073,1621695980073,,0,app_store,f,com.app.year,,expired,f,86E7F31F-F5E4-4C18-98DF-6274414560E2
1621649013061,1621649013061,US,Source A,Generic App,com.app.year,1621649084000,1621649084000,1621908284000,1621649084000,,1621908284000,1621695054833,1621695054833,,0,app_store,f,com.app.year,,expired,f,296BE6E2-FB4B-418A-81E1-37995816DA95
1621648284076,1621648284076,US,Source D,Generic App,com.app.year,1621648297000,1621648297000,1621907497000,1621907497000,,1653443497000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,3E361489-5403-4A82-BEEE-678A08DA9ADB
1621648052537,1621648052537,US,,Generic App,com.app.year,1621648085000,1621648085000,1621907285000,1621648085000,,1621907285000,1621687393782,1621687393782,,0,app_store,f,com.app.year,,expired,f,EC359238-EE7C-4C7A-8C36-7E495FAC52B7
1621647586988,1621647586988,US,Source D,Generic App,com.app.year,1621647598000,1621647598000,1621906798000,1621647598000,,1621906798000,1621687016934,1621687016934,,0,app_store,f,com.app.year,,expired,f,905A261E-FB49-43B7-9C0A-4407E76DEBEC
1621646582595,1621646582595,US,,Generic App,com.app.year,1621646630000,1621646630000,1621905830000,1621646630000,,1621905830000,1623403438682,1623403438682,,0,app_store,f,com.app.year,,expired,f,3B601405-25B4-409B-9B04-2C68C5FE54B9
1621318672233,1621645996428,US,Source F,Generic App,com.app.year,1621318783000,1621318783000,1621577983000,1621318783000,,1621577983000,1622364012991,1622364012991,,0,app_store,f,com.app.year,,expired,f,1B633AC1-CAB0-4763-AB31-CA782CBE1C27
1621645531868,1621645531869,US,,Generic App,com.app.year,1621645646000,1621645646000,1621904846000,1621904846000,,1653440846000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,8AE1028F-C409-46E1-8CE7-6B27D19A6CDD
1619229064312,1621645230346,CA,Source D,Generic App,com.app.year,1621645249000,1621645249000,1621904449000,1621645249000,,1621904449000,1621694691234,1621694691234,,0,app_store,f,com.app.year,,expired,f,6F05C3FC-F0FD-42F9-B360-1EDB05FF7790
1621645066756,1621645066756,US,,Generic App,com.app.year,1621645116000,1621645116000,1621904316000,1621645116000,,1621904316000,1621691566826,1621691566826,,0,app_store,f,com.app.year,,expired,f,A33FECFF-50FB-4047-9115-614A7D2102E8
1621644827069,1621644827069,US,Source F,Generic App,com.app.year,1621644844000,1621644844000,1621904044000,1621644844000,,1621904044000,1621687821969,1621687821969,,0,app_store,f,com.app.year,,expired,f,9AB317F3-BC81-45FD-B67F-13C97C67649A
1621643987777,1621643987777,US,,Generic App,com.app.year,1621644045000,1621644045000,1621903245000,1621644045000,,1621903245000,1621687805018,1621687805018,,0,app_store,f,com.app.year,,expired,f,4DC50AF6-8639-42C4-91B5-45B2E2228CB9
1621643792985,1621643792985,US,Source A,Generic App,com.app.year,1621643906000,1621643906000,1621903106000,1621903106000,,1653439106000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,1088320A-3C9C-43C7-BA78-A6ACCA1FA17A
1620840663929,1621643673626,US,Source X,Generic App,com.app.year,1620840936000,1620840936000,1621100136000,1620840936000,,1621100136000,1626292191791,1626292191791,,0,app_store,f,com.app.year,,expired,f,A39A63C0-D056-4458-A2D8-9842B6B2136A
1620788883616,1621643493789,US,Source D,Generic App,com.app.year,1621643507000,1621643507000,1621902707000,1621643507000,,1621902707000,1623161500332,1623161500332,,0,app_store,f,com.app.year,,expired,f,A3D4D5C0-5FC5-46FE-9079-7E184AEAE280
1621643127965,1621643127965,US,Source A,Generic App,com.app.year,1604844511000,1604844511000,1605103711000,1605103711000,,1636639711000,1622573813145,1622573813145,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,21DD029F-07CB-47B9-8782-1D023FA3F370
1621570999994,1621642787521,US,Source F,Generic App,com.app.year,1621571083000,1621571083000,1621830283000,1621830283000,,1622998745000,1621830911423,1621830911423,,0,app_store,f,com.app.year,,expired,f,322C4790-40AC-4FE8-BF8D-2790C7058D5F
1621642745231,1621642745231,US,Source D,Generic App,com.app.year,1621642755000,1621642755000,1621901955000,1621982400000,,1653518400000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,DC81CA15-BF4C-4B71-BAA7-BEF85B56279E
1621642637101,1621642637101,US,Source D,Generic App,com.app.year,1612613935000,1612613935000,1612873135000,1612873135000,,1644409135000,1621642671181,1621642671181,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,6133EA6F-0077-49AE-9820-28A4FD0E2156
1621561913282,1621642457564,US,Source A,Generic App,com.app.year,1621561991000,1621561991000,1621821191000,1621821191000,,1653357191000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,73D4544D-BBFC-435A-A000-8CEA4F1F1A6C
1621641879722,1621641879723,US,Source F,Generic App,com.app.year,1621641941000,1621641941000,1621901141000,1621641941000,,1621901141000,1621685337960,1621685337960,,0,app_store,f,com.app.year,,expired,f,0FFA2E72-D6CE-4FF8-9DDD-7B8B22AD584D
1621641730021,1621641730022,US,Source D,Generic App,com.app.year,1592337602000,1592337602000,1592596802000,1592596802000,,1624132802000,1621641740190,1621641740190,,69.989999999999995,app_store,f,com.app.year,,expired,f,5879D8B3-9CBA-4D92-8CFB-956919F4C70B
1620426687675,1621640741191,US,Source F,Generic App,com.app.year,1621640762000,1621640762000,1621899962000,1621899962000,,1621972109000,1621921229123,1621921229123,,0,app_store,f,com.app.year,,expired,f,697A64FC-B889-4BEC-A511-3DB0A8B49AA5
1619795935864,1621640476154,US,Source D,Generic App,com.app.year,1615171096000,1615171096000,1615430296000,1615430296000,,1646966296000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,B7FCA730-4DB7-43AC-B479-215A2BC20F49
1620802526234,1621639335742,IE,Source D,Generic App,com.app.year,1613336769000,1613336769000,1613595969000,1613595969000,,1645131969000,,,,93.116356137709204,app_store,t,com.app.year,,active,f,1F4E3A7A-C3F5-4541-9610-3112A10EDA31
1621639129154,1621639129154,US,,Generic App,com.app.year,1621639191000,1621639191000,1621898391000,1621898391000,,1653434391000,1628257933109,1628257933109,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,827B1CCF-DE96-4FC9-B742-8DE4EC2D5A74
1621638876411,1621638876412,US,,Generic App,com.app.year,1621638926000,1621638926000,1621898126000,1621638926000,,1621898126000,1621683751222,1621683751222,,0,app_store,f,com.app.year,,expired,f,CE25629D-DBF0-4391-B678-C9330D8EFEC0
1621638670436,1621638670436,US,Source F,Generic App,com.app.year,1621638703000,1621638703000,1621897903000,1621638703000,,1621897903000,1621683669265,1621683669265,,0,app_store,f,com.app.year,,expired,f,B281A541-202A-4CD9-8D98-DADA1300E880
1620332068292,1621638309200,IE,Source D,Generic App,com.app.year,1612912972000,1612912972000,1613172172000,1613172172000,,1644708172000,1621657217731,1621657217731,,93.378031238402002,app_store,f,com.app.year,,cancelled,f,3C4A2604-F495-4918-A104-B6957640DB26
1621638008937,1621638008937,US,Source D,Generic App,com.app.year,1607919818000,1607919818000,1608179018000,1608179018000,,1639715018000,1621638036278,1621638036278,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,90D0BFB8-B910-4808-A6BA-4414EB38DB2E
1621017305571,1621637722830,US,Source F,Generic App,com.app.year,1621017385000,1621017385000,1621276585000,1621276585000,,1652812585000,1623035839380,1623035839380,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,CF2E376F-8D09-4756-9CCC-DEC76143BDDC
1621637538009,1621637538009,US,,Generic App,com.app.year,1621637586000,1621637586000,1621896786000,1621896786000,,1653432786000,1625727906745,1625727906745,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,6F1C1503-69EE-4495-9AC9-8C5106E37A4E
